3.05625E+1	3.53518E+1	-2.88532E+0																	
3.02559E+1	3.55876E+1	-2.83264E+0																	
2.99393E+1	3.58068E+1	-2.77516E+0																	
2.96108E+1	3.60082E+1	-2.71052E+0																	
2.92712E+1	3.61928E+1	-2.63849E+0																	
2.89229E+1	3.63636E+1	-2.56005E+0																	
2.85698E+1	3.65251E+1	-2.47898E+0																	
2.82233E+1	3.66756E+1	-2.39182E+0																	
2.78889E+1	3.68115E+1	-2.30391E+0																	
2.75562E+1	3.69466E+1	-2.21793E+0																	
																			
3.39384E+1	3.36278E+1	-3.67303E+0																	
3.35575E+1	3.36618E+1	-3.56184E+0																	
3.31778E+1	3.37123E+1	-3.45178E+0																	
3.28045E+1	3.38021E+1	-3.34520E+0																	
3.24484E+1	3.39498E+1	-3.24704E+0																	
3.21174E+1	3.41512E+1	-3.16270E+0																	
3.18080E+1	3.43869E+1	-3.09363E+0																	
3.15129E+1	3.46412E+1	-3.03772E+0																	
3.12270E+1	3.49059E+1	-2.99125E+0																	
3.09467E+1	3.51759E+1	-2.94990E+0																	
3.06674E+1	3.54449E+1	-2.90986E+0																	
3.03833E+1	3.57054E+1	-2.86813E+0																	
3.00893E+1	3.59514E+1	-2.82206E+0																	
2.97830E+1	3.61802E+1	-2.76942E+0																	
2.94643E+1	3.63916E+1	-2.70929E+0																	
2.91357E+1	3.65879E+1	-2.64211E+0																	
2.88009E+1	3.67737E+1	-2.56963E+0																	
2.84652E+1	3.69499E+1	-2.49186E+0																	
2.81333E+1	3.71187E+1	-2.41222E+0																	
2.78030E+1	3.72849E+1	-2.33290E+0																	
																			
3.39385E+1	3.36288E+1	-3.67139E+0																	
3.35576E+1	3.36506E+1	-3.55913E+0																	
3.31781E+1	3.36890E+1	-3.44761E+0																	
3.28047E+1	3.37690E+1	-3.33893E+0																	
3.24493E+1	3.39153E+1	-3.23848E+0																	
3.21254E+1	3.41269E+1	-3.15301E+0																	
3.18306E+1	3.43794E+1	-3.08454E+0																	
3.15550E+1	3.46530E+1	-3.03123E+0																	
3.12909E+1	3.49373E+1	-2.98913E+0																	
3.10336E+1	3.52274E+1	-2.95423E+0																	
3.07782E+1	3.55180E+1	-2.92331E+0																	
3.05188E+1	3.58026E+1	-2.89248E+0																	
3.02504E+1	3.60752E+1	-2.85848E+0																	
2.99702E+1	3.63322E+1	-2.82012E+0																	
2.96773E+1	3.65725E+1	-2.77545E+0																	
2.93734E+1	3.67976E+1	-2.72385E+0																	
2.90618E+1	3.70116E+1	-2.66509E+0																	
2.87441E+1	3.72167E+1	-2.60130E+0																	
2.84232E+1	3.74180E+1	-2.53427E+0																	
2.81021E+1	3.76150E+1	-2.46633E+0																	
																			
3.39385E+1	3.36308E+1	-3.67010E+0																	
3.35587E+1	3.36355E+1	-3.55558E+0																	
3.31800E+1	3.36566E+1	-3.44142E+0																	
3.28062E+1	3.37214E+1	-3.32953E+0																	
3.24500E+1	3.38620E+1	-3.22567E+0																	
3.21313E+1	3.40814E+1	-3.13804E+0																	
3.18506E+1	3.43497E+1	-3.06928E+0																	
3.15951E+1	3.46419E+1	-3.01766E+0																	
3.13538E+1	3.49456E+1	-2.97884E+0																	
3.11207E+1	3.52556E+1	-2.94927E+0																	
3.08906E+1	3.55670E+1	-2.92658E+0																	
3.06574E+1	3.58747E+1	-2.90615E+0																	
3.04164E+1	3.61731E+1	-2.88425E+0																	
3.01648E+1	3.64582E+1	-2.86133E+0																	
2.99009E+1	3.67284E+1	-2.83429E+0																	
